E1,B00713,2
E1,B00723,2
E1,B00728,2
E1,B00729,2
E1,B00759,2
E1,B00788,2
E1,B00794,2
E1,B00796,2
E1,B00803,2
E1,B00814,2
E1,B00819,2
E1,B00825,2
E1,B00845,2
E1,B01026,2
E1,B01234,2
E1,B02826,2
E1,B03268,2
E1,B03582,2
E1,B03660,2
E1,B03661,2
E1,B03700,2
E1,B03701,2
E1,B03708,2
E1,B03711,2
E1,B03757,2
E1,B04321,2
E1,B04337,2
E1,B04381,2
E1,B04644,2
E1,B07646,2
E1,B09221,2
E1,B09325,2
E1,B09841,2
E1,B10361,2
E1,B11271,2
E1,B12409,2
E1,B12801,2
E1,B13019,2
E1,B13211,2
E1,B00233,1
E1,B00385,1
E1,B00386,1
E1,B00387,1
E1,B00406,1
E1,B00414,1
E1,B00487,1
E1,B00488,1
E1,B00489,1
E1,B00495,1
E1,B00719,1
E1,B00724,1
E1,B00757,1
E1,B00760,1
E1,B00761,1
E1,B00772,1
E1,B00787,1
E1,B00790,1
E1,B00791,1
E1,B00807,1
E1,B00808,1
E1,B00812,1
E1,B00821,1
E1,B00822,1
E1,B00824,1
E1,B00826,1
E1,B00827,1
E1,B00830,1
E1,B00842,1
E1,B00897,1
E1,B00898,1
E1,B00911,1
E1,B00983,1
E1,B01031,1
E1,B01650,1
E1,B01675,1
E1,B02319,1
E1,B02777,1
E1,B02827,1
E1,B02828,1
E1,B02831,1
E1,B03376,1
E1,B03535,1
E1,B03622,1
E1,B03623,1
E1,B03659,1
E1,B03669,1
E1,B03691,1
E1,B03710,1
E1,B03715,1
E1,B03729,1
E1,B03742,1
E1,B03970,1
E1,B04225,1
E1,B04327,1
E1,B04328,1
E1,B04330,1
E1,B04332,1
E1,B04334,1
E1,B04335,1
E1,B04338,1
E1,B04343,1
E1,B04348,1
E1,B04374,1
E1,B04382,1
E1,B04595,1
E1,B04855,1
E1,B07550,1
E1,B08225,1
E1,B08322,1
E1,B08362,1
E1,B08560,1
E1,B08829,1
E1,B09915,1
E1,B10003,1
E1,B10103,1
E1,B10108,1
E1,B10196,1
E1,B10281,1
E1,B10400,1
E1,B10404,1
E1,B10763,1
E1,B11464,1
E1,B11613,1
E1,B11701,1
E1,B11705,1
E1,B12035,1
E1,B12148,1
E1,B12395,1
E1,B12568,1
E1,B12755,1
E1,B12928,1
E1,B13275,1
E1,B13772,1
E1,B13782,1
E1,B13832,1
E1,B13906,1
E1,B13907,1
E1,B13908,1
E1,B13909,1
E1,B13910,1
E1,B13911,1
E10,B10337,97
E10,B03643,73
E10,B00697,67
E10,B10116,57
E10,B01930,56
E10,B07693,49
E10,B00678,39
E10,B00892,31
E10,B07899,24
E10,B00212,21
E10,B00685,18
E10,B07900,11
E10,B03104,4
E10,B03026,3
E10,B00002,2
E10,B00643,2
E10,B00930,2
E10,B07897,2
E10,B08774,2
E10,B00569,1
E10,B00641,1
E10,B00696,1
E10,B01616,1
E10,B02976,1
E10,B03518,1
E10,B07694,1
E10,B07884,1
E100,B09244,27
E100,B08122,19
E100,B03132,18
E100,B09291,9
E100,B10078,7
E100,B10076,6
E100,B08126,4
E100,B09250,3
E100,B08431,2
E100,B03188,1
E100,B08785,1
E100,B09299,1
E100,B10044,1
E101,B07489,50
E101,B10305,13
E102,B03694,29
E102,B00003,20
E102,B03695,6
E102,B13817,5
E102,B13877,4
E102,B03652,3
E102,B03770,3
E102,B13608,3
E102,B00001,2
E102,B02276,2
E102,B03693,2
E102,B11750,2
E102,B11753,2
E102,B11754,2
E102,B12967,2
E102,B00075,1
E102,B00527,1
E102,B00872,1
E102,B00883,1
E102,B01033,1
E102,B03046,1
E102,B03671,1
E102,B03672,1
E102,B03723,1
E102,B03921,1
E102,B04253,1
E102,B04725,1
E102,B04731,1
E102,B07943,1
E102,B08890,1
E102,B10392,1
E102,B10673,1
E102,B10759,1
E102,B11575,1
E102,B11581,1
E102,B11751,1
E102,B11752,1
E102,B12306,1
E102,B12626,1
E102,B12645,1
E102,B13418,1
E102,B13682,1
E102,B13785,1
E102,B13786,1
E102,B13904,1
E102,B24116,1
E102,B24117,1
E102,B24118,1
E102,B24119,1
E102,B24120,1
E102,B24121,1
E102,B24122,1
E102,B24123,1
E102,B24124,1
E102,B24125,1
E102,B24126,1
E102,B24127,1
E102,B24128,1
E102,B24129,1
E102,B24130,1
E102,B24131,1
E102,B24132,1
E102,B24133,1
E102,B24134,1
E102,B24135,1
E102,B24136,1
E102,B24137,1
E102,B24138,1
E102,B24139,1
E102,B24140,1
E102,B24141,1
E102,B24142,1
E102,B24143,1
E102,B24144,1
E102,B24145,1
E102,B24146,1
E102,B24147,1
E102,B24148,1
E102,B24149,1
E102,B24150,1
E102,B24151,1
E102,B24152,1
E102,B24153,1
E102,B24154,1
E102,B24155,1
E102,B24156,1
E102,B24157,1
E102,B24158,1
E102,B24159,1
E102,B24160,1
E102,B24161,1
E102,B24162,1
E102,B24163,1
E102,B24164,1
E102,B24165,1
E102,B24166,1
E102,B24167,1
E102,B24168,1
E102,B24169,1
E102,B24170,1
E102,B24171,1
E102,B24172,1
E102,B24173,1
E102,B24174,1
E102,B24175,1
E103,B01044,9
E103,B01901,7
E103,B03646,7
E103,B08086,7
E103,B03979,6
E103,B08465,5
E103,B01203,4
E103,B02819,2
E103,B03991,2
E103,B08534,2
E103,B08676,2
E103,B08774,2
E103,B09483,2
E103,B01876,1
E103,B02997,1
E103,B03884,1
E103,B04332,1
E103,B09947,1
E103,B10130,1
E103,B10601,1
E104,B08196,6
E104,B03080,3
E104,B03322,3
E104,B02528,2
E104,B03518,2
E104,B02571,1
E104,B02977,1
E104,B03531,1
E104,B04124,1
E104,B09699,1
E105,B10238,13
E105,B09559,6
E105,B11705,5
E105,B10254,1
E105,B24176,1
E105,B24177,1
E105,B24178,1
E105,B24179,1
E105,B24180,1
E105,B24181,1
E105,B24182,1
E105,B24183,1
E105,B24184,1
E105,B24185,1
E105,B24186,1
E105,B24187,1
E105,B24188,1
E105,B24189,1
E105,B24190,1
E105,B24191,1
E105,B24192,1
E105,B24193,1
E105,B24194,1
E105,B24195,1
E105,B24196,1
E105,B24197,1
E105,B24198,1
E105,B24199,1
E105,B24200,1
E105,B24201,1
E105,B24202,1
E105,B24203,1
E105,B24204,1
E105,B24205,1
E105,B24206,1
E105,B24207,1
E105,B24208,1
E105,B24209,1
E105,B24210,1
E105,B24211,1
E105,B24212,1
E105,B24213,1
E105,B24214,1
E105,B24215,1
E105,B24216,1
E105,B24217,1
E105,B24218,1
E105,B24219,1
E105,B24220,1
E105,B24221,1
E105,B24222,1
E105,B24223,1
E105,B24224,1
E105,B24225,1
E105,B24226,1
E105,B24227,1
E105,B24228,1
E105,B24229,1
E105,B24230,1
E105,B24231,1
E105,B24232,1
E105,B24233,1
E105,B24234,1
E105,B24235,1
E105,B24236,1
E105,B24237,1
E105,B24238,1
E105,B24239,1
E105,B24240,1
E105,B24241,1
E105,B24242,1
E105,B24243,1
E105,B24244,1
E105,B24245,1
E105,B24246,1
E105,B24247,1
E105,B24248,1
E105,B24249,1
E105,B24250,1
E105,B24251,1
E105,B24252,1
E105,B24253,1
E105,B24254,1
E105,B24255,1
E105,B24256,1
E105,B24257,1
E105,B24258,1
E105,B24259,1
E105,B24260,1
E105,B24261,1
E105,B24262,1
E105,B24263,1
E105,B24264,1
E105,B24265,1
E105,B24266,1
E105,B24267,1
E105,B24268,1
E105,B24269,1
E105,B24270,1
E105,B24271,1
E105,B24272,1
E106,B03360,14
E106,B01010,5
E106,B02901,5
E106,B03283,5
E106,B08115,4
E106,B04248,3
E106,B09430,3
E106,B10767,3
E106,B03092,2
E106,B08449,2
E106,B08470,2
E106,B08742,2
E106,B09187,2
E106,B09271,2
E106,B09364,2
E106,B09371,2
E106,B10032,2
E106,B10199,2
E106,B10215,2
E106,B11303,2
E106,B12485,2
E106,B13499,2
E106,B02398,1
E106,B02466,1
E106,B02547,1
E106,B02651,1
E106,B02764,1
E106,B02781,1
E106,B02858,1
E106,B03319,1
E106,B03361,1
E106,B03451,1
E106,B03499,1
E106,B04125,1
E106,B04187,1
E106,B08087,1
E106,B08122,1
E106,B08197,1
E106,B08244,1
E106,B08352,1
E106,B08439,1
E106,B08445,1
E106,B08448,1
E106,B08506,1
E106,B08513,1
E106,B08606,1
E106,B08615,1
E106,B08713,1
E106,B08759,1
E106,B08909,1
E106,B09234,1
E106,B09273,1
E106,B09306,1
E106,B09329,1
E106,B09433,1
E106,B09565,1
E106,B09685,1
E106,B09817,1
E106,B10019,1
E106,B10161,1
E106,B10185,1
E106,B10257,1
E106,B10298,1
E106,B12497,1
E106,B12498,1
E106,B13818,1
E106,B24273,1
E106,B24274,1
E106,B24275,1
E106,B24276,1
E106,B24277,1
E106,B24278,1
E106,B24279,1
E106,B24280,1
E106,B24281,1
E106,B24282,1
E106,B24283,1
E106,B24284,1
E106,B24285,1
E106,B24286,1
E106,B24287,1
E106,B24288,1
E106,B24289,1
E106,B24290,1
E106,B24291,1
E106,B24292,1
E106,B24293,1
E106,B24294,1
E106,B24295,1
E106,B24296,1
E106,B24297,1
E106,B24298,1
E106,B24299,1
E106,B24300,1
E106,B24301,1
E106,B24302,1
E106,B24303,1
E106,B24304,1
E106,B24305,1
E106,B24306,1
E106,B24307,1
E106,B24308,1
E106,B24309,1
E106,B24310,1
E106,B24311,1
E107,B12946,33
E107,B00003,8
E107,B07645,7
E107,B07741,6
E108,B02362,9
E108,B04208,3
E108,B04209,3
E108,B09275,2
E108,B13771,2
E108,B09225,1
E108,B24312,1
E108,B24313,1
E108,B24314,1
E108,B24315,1
E108,B24316,1
E108,B24317,1
E108,B24318,1
E108,B24319,1
E108,B24320,1
E108,B24321,1
E108,B24322,1
E108,B24323,1
E108,B24324,1
E109,B01075,5
E109,B03500,4
E109,B08246,4
E109,B01714,3
E109,B03164,3
E109,B04191,2
E109,B09415,2
E109,B01715,1
E109,B03394,1
E109,B04078,1
E109,B04283,1
E109,B08111,1
E109,B08508,1
E109,B09286,1
E109,B10349,1
E109,B12027,1
E109,B13103,1
E11,B04443,661
E11,B12138,326
E11,B13020,85
E11,B07972,5
E11,B14594,1
E11,B14595,1
E11,B14596,1
E11,B14597,1
E11,B14598,1
E11,B14599,1
E11,B14600,1
E11,B14601,1
E11,B14602,1
E11,B14603,1
E11,B14604,1
E11,B14605,1
E11,B14606,1
E11,B14607,1
E11,B14608,1
E11,B14609,1
E11,B14610,1
E11,B14611,1
E11,B14612,1
E11,B14613,1
E11,B14614,1
E11,B14615,1
E11,B14616,1
E11,B14617,1
E11,B14618,1
E11,B14619,1
E11,B14620,1
E11,B14621,1
E11,B14622,1
E11,B14623,1
E11,B14624,1
E11,B14625,1
E11,B14626,1
E11,B14627,1
E11,B14628,1
E11,B14629,1
E11,B14630,1
E11,B14631,1
E11,B14632,1
E11,B14633,1
E110,B00752,20
E110,B00326,13
E110,B00435,5
E110,B09487,4
E110,B04011,3
E110,B04210,3
E110,B03276,2
E110,B08713,2
E110,B08742,2
E110,B09917,2
E110,B00730,1
E110,B01788,1
E110,B02353,1
E110,B02429,1
E110,B02639,1
E110,B02640,1
E110,B02706,1
E110,B02844,1
E110,B02975,1
E110,B03010,1
E110,B03011,1
E110,B03531,1
E110,B04008,1
E110,B04030,1
E110,B04125,1
E110,B08197,1
E110,B08539,1
E110,B08550,1
E110,B08909,1
E110,B08911,1
E110,B09475,1
E110,B09558,1
E110,B09603,1
E110,B09831,1
E110,B09883,1
E110,B10109,1
E110,B10117,1
E111,B13022,71
E111,B13019,42
E111,B10241,40
E111,B02140,34
E111,B09804,29
E111,B00002,26
E111,B08854,3
E111,B11055,2
E111,B08063,1
E111,B08758,1
E111,B10232,1
E112,B03056,21
E112,B02711,1
E113,B02362,18
E113,B03631,16
E113,B10349,12
E113,B08447,1
E114,B10849,13
E114,B08828,7
E114,B03154,5
E114,B04434,5
E114,B08371,5
E114,B09290,5
E114,B03027,4
E114,B13437,4
E114,B08256,3
E114,B08902,3
E114,B01084,2
E114,B01119,2
E114,B01147,2
E114,B02154,2
E114,B03162,2
E114,B04747,2
E114,B08124,2
E114,B13438,2
E114,B00188,1
E114,B04146,1
E114,B08774,1
E114,B09695,1
E114,B09696,1
E115,B03518,2
E115,B09833,2
E115,B09524,1
E115,B09525,1
E116,B08713,5
E116,B03518,4
E116,B10073,4
E116,B09378,3
E116,B09890,3
E116,B00340,2
E116,B00701,2
E116,B02126,2
E116,B03154,2
E116,B03343,2
E116,B08737,2
E116,B08762,2
E116,B09269,2
E116,B00038,1
E116,B00700,1
E116,B01855,1
E116,B02845,1
E116,B03184,1
E116,B08307,1
E116,B08753,1
E116,B09320,1
E116,B09615,1
E116,B09647,1
E116,B10016,1
E116,B11382,1
E117,B10014,44
E118,B00721,5
E118,B03510,4
E118,B08332,3
E118,B10868,3
E118,B00103,2
E118,B00116,2
E118,B00186,2
E118,B01843,2
E118,B01903,2
E118,B02013,2
E118,B04893,2
E118,B07573,2
E118,B07739,2
E118,B08361,2
E118,B10941,2
E118,B11182,2
E118,B12834,2
E118,B12951,2
E118,B13257,2
E118,B00107,1
E118,B00129,1
E118,B00147,1
E118,B00157,1
E118,B00194,1
E118,B00202,1
E118,B00221,1
E118,B00254,1
E118,B00281,1
E118,B00711,1
E118,B01134,1
E118,B01218,1
E118,B01585,1
E118,B01589,1
E118,B01708,1
E118,B01787,1
E118,B01826,1
E118,B01836,1
E118,B01839,1
E118,B01878,1
E118,B01892,1
E118,B01899,1
E118,B01908,1
E118,B01924,1
E118,B01931,1
E118,B02007,1
E118,B02176,1
E118,B02192,1
E118,B02425,1
E118,B02475,1
E118,B03233,1
E118,B04386,1
E118,B04452,1
E118,B04505,1
E118,B04524,1
E118,B04551,1
E118,B04579,1
E118,B04713,1
E118,B04728,1
E118,B04757,1
E118,B04971,1
E118,B07580,1
E118,B07585,1
E118,B07644,1
E118,B07770,1
E118,B07772,1
E118,B07815,1
E118,B07867,1
E118,B07907,1
E118,B07910,1
E118,B07930,1
E118,B08533,1
E118,B08922,1
E118,B09474,1
E118,B10499,1
E118,B10598,1
E118,B10600,1
E118,B10613,1
E118,B10698,1
E118,B10714,1
E118,B10720,1
E118,B10741,1
E118,B10829,1
E118,B10963,1
E118,B11028,1
E118,B11207,1
E118,B11280,1
E118,B11290,1
E118,B11307,1
E118,B11315,1
E118,B11413,1
E118,B11424,1
E118,B11469,1
E118,B11470,1
E118,B11492,1
E118,B11841,1
E118,B12102,1
E118,B12187,1
E118,B12241,1
E118,B12248,1
E118,B12260,1
E118,B12267,1
E118,B12268,1
E118,B12396,1
E118,B12431,1
E118,B12629,1
E118,B12711,1
E118,B12734,1
E118,B12737,1
E118,B13112,1
E118,B13129,1
E118,B13159,1
E118,B13162,1
E118,B13190,1
E118,B13471,1
E118,B13702,1
E118,B13708,1
E118,B24325,1
E118,B24326,1
E119,B13795,4
E119,B13796,2
E119,B02240,1
E119,B04451,1
E119,B13046,1
E119,B13776,1
E119,B13839,1
E119,B24327,1
E119,B24328,1
E119,B24329,1
E119,B24330,1
E119,B24331,1
E119,B24332,1
E119,B24333,1
E119,B24334,1
E119,B24335,1
E119,B24336,1
E12,B00685,189
E12,B00937,63
E12,B00539,23
E12,B00953,7
E12,B04255,3
E120,B09282,3
E120,B03441,2
E120,B03518,1
E120,B08541,1
E120,B08921,1
E120,B09281,1
E120,B24337,1
E120,B24338,1
E120,B24339,1
E120,B24340,1
E120,B24341,1
E120,B24342,1
E120,B24343,1
E120,B24344,1
E120,B24345,1
E120,B24346,1
E120,B24347,1
E120,B24348,1
E120,B24349,1
E120,B24350,1
E120,B24351,1
E120,B24352,1
E120,B24353,1
E120,B24354,1
E120,B24355,1
E120,B24356,1
E121,B07919,18
E121,B00002,15
E121,B07950,7
E121,B12089,7
E121,B12331,6
E121,B08633,5
E121,B02256,3
E121,B11550,3
E121,B12104,3
E121,B13477,3
E121,B01981,2
E121,B02229,2
E121,B08079,2
E121,B00154,1
E121,B00746,1
E121,B01884,1
E121,B01893,1
E121,B03252,1
E121,B03410,1
E121,B04601,1
E121,B07830,1
E121,B08713,1
E121,B09042,1
E121,B09053,1
E121,B09074,1
E121,B09391,1
E121,B09812,1
E121,B10220,1
E121,B11522,1
E121,B11530,1
E121,B11558,1
E121,B11583,1
E121,B12831,1
E121,B24357,1
E121,B24358,1
E121,B24359,1
E121,B24360,1
E121,B24361,1
E121,B24362,1
E121,B24363,1
E121,B24364,1
E121,B24365,1
E121,B24366,1
E121,B24367,1
E121,B24368,1
E121,B24369,1
E121,B24370,1
E121,B24371,1
E121,B24372,1
E121,B24373,1
E121,B24374,1
E121,B24375,1
E121,B24376,1
E121,B24377,1
E121,B24378,1
E121,B24379,1
E121,B24380,1
E121,B24381,1
E121,B24382,1
E121,B24383,1
E121,B24384,1
E121,B24385,1
E121,B24386,1
E121,B24387,1
E121,B24388,1
E121,B24389,1
E121,B24390,1
E121,B24391,1
E121,B24392,1
E121,B24393,1
E121,B24394,1
E121,B24395,1
E121,B24396,1
E121,B24397,1
E121,B24398,1
E121,B24399,1
E121,B24400,1
E121,B24401,1
E121,B24402,1
E121,B24403,1
E121,B24404,1
E121,B24405,1
E121,B24406,1
E121,B24407,1
E121,B24408,1
E121,B24409,1
E121,B24410,1
E121,B24411,1
E121,B24412,1
E121,B24413,1
E121,B24414,1
E121,B24415,1
E121,B24416,1
E121,B24417,1
E121,B24418,1
E121,B24419,1
E121,B24420,1
E121,B24421,1
E121,B24422,1
E121,B24423,1
E121,B24424,1
E121,B24425,1
E121,B24426,1
E121,B24427,1
E121,B24428,1
E121,B24429,1
E121,B24430,1
E121,B24431,1
E121,B24432,1
E121,B24433,1
E121,B24434,1
E121,B24435,1
E121,B24436,1
E121,B24437,1
E121,B24438,1
E121,B24439,1
E121,B24440,1
E121,B24441,1
E121,B24442,1
E121,B24443,1
E121,B24444,1
E121,B24445,1
E121,B24446,1
E122,B11182,11
E122,B00628,5
E122,B00630,4
E122,B01656,4
E122,B12891,4
E122,B00610,3
E122,B01848,3
E122,B04643,3
E122,B10798,3
E122,B11183,3
E122,B11820,3
E122,B13681,3
E122,B01315,2
E122,B01590,2
E122,B02118,2
E122,B04645,2
E122,B04650,2
E122,B07773,2
E122,B08264,2
E122,B10719,2
E122,B11034,2
E122,B11271,2
E122,B11977,2
E122,B00025,1
E122,B00118,1
E122,B00137,1
E122,B00148,1
E122,B00150,1
E122,B00237,1
E122,B00326,1
E122,B01805,1
E122,B01809,1
E122,B01832,1
E122,B01912,1
E122,B02009,1
E122,B02023,1
E122,B02028,1
E122,B02081,1
E122,B02082,1
E122,B02181,1
E122,B03518,1
E122,B04703,1
E122,B04720,1
E122,B07643,1
E122,B07765,1
E122,B10323,1
E122,B10607,1
E122,B10609,1
E122,B10610,1
E122,B10679,1
E122,B10704,1
E122,B10864,1
E122,B10889,1
E122,B11381,1
E122,B11425,1
E122,B11801,1
E122,B11869,1
E122,B12117,1
E122,B12377,1
E122,B12624,1
E122,B12643,1
E122,B12700,1
E122,B13561,1
E122,B13691,1
E122,B13709,1
E122,B13833,1
E122,B24447,1
E122,B24448,1
E122,B24449,1
E122,B24450,1
E123,B13093,17
E123,B00003,16
E123,B09211,12
E123,B00002,10
E123,B10944,8
E123,B08687,1
E123,B10049,1
E13,B00002,584
E13,B08460,226
E13,B00618,214
E13,B00323,149
E13,B00435,141
E13,B00560,97
E13,B08742,92
E13,B04557,89
E13,B00003,81
E13,B08799,48
E13,B13506,48
E13,B00134,44
E13,B08744,43
E13,B07783,41
E13,B08462,40
E13,B05026,38
E13,B10778,37
E13,B13437,37
E13,B00391,33
E13,B08089,33
E13,B10091,33
E13,B00433,32
E13,B00616,31
E13,B09851,31
E13,B02976,28
E13,B03416,26
E13,B10072,26
E13,B00324,25
E13,B01966,25
E13,B12477,24
E13,B09566,23
E13,B10352,22
E13,B13027,22
E13,B03328,21
E13,B11433,21
E13,B03531,20
E13,B03724,20
E13,B03418,19
E13,B00554,18
E13,B00615,18
E13,B11415,18
E13,B02867,17
E13,B07737,16
E13,B08848,16
E13,B00448,15
E13,B04121,15
E13,B12427,15
E13,B12488,15
E13,B13436,15
E13,B08938,14
E13,B10079,14
E13,B07187,13
E13,B11141,13
E13,B01681,12
E13,B03518,12
E13,B06165,12
E13,B08374,12
E13,B10074,12
E13,B11079,12
E13,B00424,11
E13,B07193,11
E13,B09277,11
E13,B09704,11
E13,B10242,11
E13,B10845,11
E13,B11720,11
E13,B00431,10
E13,B01773,10
E13,B03002,10
E13,B05235,10
E13,B05315,10
E13,B05838,10
E13,B06381,10
E13,B06522,10
E13,B09313,10
E13,B09316,10
E13,B09574,10
E13,B09906,10
E13,B11517,10
E13,B00372,9
E13,B00423,9
E13,B00617,9
E13,B02469,9
E13,B02855,9
E13,B04710,9
E13,B06030,9
E13,B06575,9
E13,B06667,9
E13,B06814,9
E13,B07721,9
E13,B08713,9
E13,B01962,8
E13,B02854,8
E13,B03299,8
E13,B04490,8
E13,B05718,8
E13,B06032,8
E13,B06288,8
E13,B06570,8
E13,B06960,8
E13,B07080,8
E13,B07607,8
E13,B09371,8
E13,B09531,8
E13,B10336,8
E13,B10779,8
E13,B11084,8
E13,B13505,8
E13,B00425,7
E13,B01838,7
E13,B03129,7
E13,B03801,7
E13,B05145,7
E13,B06369,7
E13,B06392,7
E13,B06972,7
E13,B07024,7
E13,B07547,7
E13,B07973,7
E13,B08110,7
E13,B08566,7
E13,B09674,7
E13,B09743,7
E13,B11082,7
E13,B11922,7
E13,B12155,7
E13,B00561,6
E13,B02736,6
E13,B02920,6
E13,B03487,6
E13,B03555,6
E13,B03917,6
E13,B05170,6
E13,B05224,6
E13,B05340,6
E13,B05763,6
E13,B06290,6
E13,B06540,6
E13,B06547,6
E13,B06571,6
E13,B06643,6
E13,B06700,6
E13,B06738,6
E13,B06868,6
E13,B06912,6
E13,B07403,6
E13,B07613,6
E13,B08225,6
E13,B08301,6
E13,B09084,6
E13,B09146,6
E13,B09445,6
E13,B09675,6
E13,B10575,6
E13,B11090,6
E13,B11319,6
E13,B11338,6
E13,B12812,6
E13,B13021,6
E13,B13761,6
E13,B00210,5
E13,B00348,5
E13,B00415,5
E13,B00444,5
E13,B00614,5
E13,B01424,5
E13,B02369,5
E13,B03147,5
E13,B05174,5
E13,B05186,5
E13,B05259,5
E13,B05294,5
E13,B05333,5
E13,B05452,5
E13,B05498,5
E13,B05708,5
E13,B05745,5
E13,B05843,5
E13,B05910,5
E13,B05997,5
E13,B06103,5
E13,B06218,5
E13,B06235,5
E13,B06445,5
E13,B06478,5
E13,B06597,5
E13,B06602,5
E13,B06714,5
E13,B06721,5
E13,B06827,5
E13,B06832,5
E13,B07051,5
E13,B07060,5
E13,B07098,5
E13,B07158,5
E13,B07734,5
E13,B08250,5
E13,B08394,5
E13,B08774,5
E13,B09623,5
E13,B09669,5
E13,B09957,5
E13,B10009,5
E13,B10485,5
E13,B11659,5
E13,B13398,5
E13,B00394,4
E13,B00434,4
E13,B00450,4
E13,B00623,4
E13,B00627,4
E13,B01233,4
E13,B01628,4
E13,B01675,4
E13,B01816,4
E13,B02734,4
E13,B02858,4
E13,B02950,4
E13,B03578,4
E13,B03973,4
E13,B05104,4
E13,B05144,4
E13,B05161,4
E13,B05353,4
E13,B05372,4
E13,B05379,4
E13,B05407,4
E13,B05417,4
E13,B05419,4
E13,B05442,4
E13,B05490,4
E13,B05537,4
E13,B05539,4
E13,B05589,4
E13,B05719,4
E13,B05770,4
E13,B05846,4
E13,B05853,4
E13,B05907,4
E13,B05920,4
E13,B05950,4
E13,B05959,4
E13,B05984,4
E13,B06002,4
E13,B06077,4
E13,B06399,4
E13,B06538,4
E13,B06573,4
E13,B06590,4
E13,B06627,4
E13,B06669,4
E13,B06739,4
E13,B06780,4
E13,B06815,4
E13,B06842,4
